license,breed,color,name,zip,expiry,created_at,updated_at
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,ZIGGY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,MOCHA,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,COCOA,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,SADIE,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,HALEY,15049,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,ZOEY,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,SPOTTED,BANDIT,15071,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,WEBSTER ROOK,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLONDE,HENRY,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/BLACK,KIP,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,W HGHLND WH TERRIER,WHITE,WHISPER,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SIB HUSKY,WHITE/GREY,NIKKI,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,AUS SHEPHERD,BLUE,STITCH,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIN PINSCHER,BLACK/BROWN,GIZMO,15035,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,ZANDER,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ROTTWEILER,BLACK,LUCY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKER SPANIEL,WHITE/BLACK,SOPHIE,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,WHITE/TAN,KAIDA,15028,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,LOKI,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU,WHITE/BLACK,JASMINE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,LUCY,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BROWN,MOKA,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/FAWN,SASSY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,BRINDLE,WOODY,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,ALICE,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,TAG,BROWN,STELLA,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE,ASPEN,15243,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,BUDDY,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,POMERANIAN,BLACK,MYA,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,LAB MIX,YELLOW,K.C.,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COLLIE,SABLE/WHITE,SUMMER,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COLLIE,BLUE,PENELOPE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,HOUND MIX,BLACK/BROWN,SNICKERS,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,LABRADOR RETRIEVER,WHITE,CALI,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,MIXED,SPOTTED,ROCKY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BROWN,HALEY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,YORKSHIRE TERRIER,BLACK/TAN,BENTLEY,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MANCHESTER TERRIER,BLACK/BROWN,BUBBA,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIN PINSCHER,BLACK/BROWN,SPIKE,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,TAN,OPIE,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA MIX,TAN,COBY,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/TAN,SNOOKIE,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK/BROWN,FENDER,15145,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,WHITE/BROWN,PHINEAS,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,GER SHEPHERD,WHITE,SHEBA,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND,BROWN,OZZY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,GOLDEN RETRIEVER,GOLD,BUDDY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ENG FOXHOUND,WHITE/BLACK/BROWN,BELLE,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BORD COLLIE MIX,WHITE/BLACK,INDIANA BONES,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,WHITE,ELLIE,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CAV KING CHAR SPANI,WHITE/BROWN,TESS,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,PEPSI,15126,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,LAB MIX,BLACK,THOR,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BLACK/BROWN,MISSY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,BRINDLE,SAM BUCA,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,BELG MALINOIS,BLACK/BROWN,EHZY,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,BELG MALINOIS,BLACK/BROWN,XENA,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,CHANCE,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PITT BULL MIX,WHITE/TAN,MEEKA,15214,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COLLIE MIX,BLACK,DEMPSEY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHETLAND SHEEP MIX,SABLE,KC,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,TRI-COLOR,SAMANTHA,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,ROOK,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,ZIGGY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,SANTA FE PERKINS,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,MIXED,BLACK/BROWN,STELLA,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BLOODHOUND,BLACK/TAN,DUDLEY,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BORD COLLIE,WHITE,HADDY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,POODLE STANDARD,BLACK,NIKI,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU MIX,WHITE/BLACK,HARLEY,15007,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOODLE,BLACK,MACIE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,BLACK/TAN/WHITE,PENNY,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TERRIER MIX,BROWN,MILTON,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BROWN,SASHA,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIBA INU,RED,MAXX,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIBA INU,CREAM,LILLY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER MIX,WHITE/BROWN,NYA,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,PARSON RUSSELL TERR,WHITE,SAMI,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,MIXED,BLACK,GRENDEL,15223,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Female,PEKINGESE,BLACK/TAN/WHITE,"CLEOPATRA ""CLEO""",15219,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,BROWN,ZIGGY,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Female,GREAT DANE,WHITE/BLACK,CHLOE,15140,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GREAT DANE,FAWN,OLIVER,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/BROWN,FREYA,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,LABRADOR RETRIEVER,BROWN,JESSE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SIB HUSKY,WHITE/BLACK/GREY,NATCHEZ,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHEPHERD MIX,BROWN,WASHAKE,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BROWN,KELBY,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,MAGGIE,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,TERRIER MIX,BLACK/BROWN,FRITZIE,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIBA INU,OTHER,NIKKO,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SAMOYED,WHITE,MIKA,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,LABRADOR RETRIEVER,GOLD,THOR,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Male,BOSTON TERRIER,BRINDLE,RANDY,15216,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DALMATIAN,WHITE/BLACK,LAILA DANDREA,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,AIREDALE TERRIER,BLACK/BROWN,AIRECRAFT RUBY TUESDAY,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SIB HUSKY,WHITE/BLACK,BANDIT,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SIB HUSKY,WHITE/BLACK,BUCK,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,RED,EDES,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,RED/BROWN,CHLOE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BEIGE,CASEY FREESE,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BULLDOG,WHITE/BROWN,BENTLEY,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BROWN,GINGER,15126,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN/TAN,PIPPEN,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,BLACK/TAN,SASSY TAYLOR,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIN PINSCHER,BLACK/BROWN,CINNAMON,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,SHADOW,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,GOLDEN RETRIEVER,GOLD,HULK,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,ROCK,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,TAN,HEIDI CONWAY,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PARSON RUSSELL TERR,WHITE/BLACK/BROWN,HUCKLEBERRY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/TAN,BAILEY,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/BLACK/BROWN,CARLOS,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,VINNIE,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,LIBERTY,15216,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,WHITE/BROWN,DUSTY,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,WHITE/BROWN,MUGZI KOWALSKI,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,WHITE/BROWN,MUGZI KOWALSKI,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/TAN,MISTY,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ITALIAN GREYHOUND,WHITE/BLACK,TITO,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,W HGHLND WH TERRIER,WHITE,SBOWBALL,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,CLANCY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,BORD COLLIE,WHITE/BLACK,CLANCY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,STOUT,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,OTHER,SONNY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GREAT DANE,BLACK,SILVER,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,WHITE/FAWN,HALEY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,POODLE STANDARD,BLACK,CINDY,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,BOXER,TAN,TYSON,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,FOX TERRIER TOY,WHITE/BLACK,MACKENZIE,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,FOX TERRIER TOY,WHITE/BLACK,MADISON,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIN PINSCHER,BLACK/TAN,TOBY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SFT COAT WHEAT TERR,BROWN,RILEY,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,DOBERMAN PINSCHER,BROWN,BIJOU,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DOBERMAN PINSCHER,BLUE,DOZER,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,HERSHEY,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,WHITE,JOEY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,BEAGLE,MULTI,SARA,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,SIB HUSKY,WHITE/BLACK,SKYY BLUE ALEXIS,15045,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,SHIH TZU,BROWN,CHARLIE,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,IRISH SETTER,RED,BEAR,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SCHNOODLE,GREY,MINNEY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BROWN,GINGER,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK/TAN,DUCE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BELG SHEEPDOG,BLACK,NAMUR,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ENG SPRINGER SPANIE,WHITE/BROWN,PRINCESS,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,OTHER,DAISY,15133,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,CHEYENNE,15332,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,WHITE/GREY,EDDIE,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,MIXED,SPOTTED,KODY,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLONDE,GOLDIE,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,AM PIT BULL TERRIER,BRINDLE,REGIME,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,GER SHEPHERD,BLACK/RED,HANS BARON,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOSTON TERRIER,WHITE/BLACK/BROWN,DAISY,15145,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,SHADOW,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,VEGAS,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,KNOTIKA,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,BENTLEY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,MALCOLM,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,BLUE HEELER,SPOTTED,PATCHES,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIN AUS SHEPHERD,SPOTTED,MAZEY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,BRINDLE,BAILEY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,LABRADOR RETRIEVER,BROWN,BAILEY,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,HOLLY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDENDOODLE,BLONDE,TESS,15015,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,COOKIE,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA,BLACK/BROWN,GUNNY,15220,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BROWN,PENELOPE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,FAWN,ANNABELLE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BROWN,JELLY,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,SPOTTED,BEAN MARIE,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD MIX,BROWN,MAX,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,WHITE/BLACK,STELLA,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIXED,BLACK WITH WHITE,SOPHIE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE,TRI-COLOR,CROSBY,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,TRI-COLOR,BEATRICE,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,SPOTTED,SCOOTER,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUGGLE,BROWN,BELLA,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BLACK and TAN COONHOUND,BLACK/BROWN,GUINNESS,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,BLACK and TAN COONHOUND,BLACK/TAN,RANGER,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,GRACIE,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,LAB MIX,YELLOW,SASHA,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,WHITE/BLACK,SKYE,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,LHASA APSO MIX,GOLD,BUDDY,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,COLLIE MIX,WHITE/BLACK,PRINCESS,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MASTIFF,FAWN,NUGGET,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU MIX,WHITE/BLACK/BROWN,ZOEY,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ROTTWEILER,BLACK,DIESEL,15214,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LHASA APSO,WHITE/BROWN,ESKIMO,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,TIA MOORE,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BICHON FRISE,WHITE,LEROY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DALMATION MIX,SPOTTED,IKE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,LAB MIX,GOLD,ROCKY,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,GER SHEPHERD,BLACK/TAN,ZIVA,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,FRENCH BULLDOG,BLACK/BROWN,REX,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MALTI-POO,WHITE,HANNA,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BRITTANY SPANIEL,WHITE/ORANGE,PENNY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,ROSCO,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LHASA APSO,WHITE/BLACK/BROWN,BUZZ,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,AM BULLDOG,WHITE/BRINDLE,TYSON,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SCHNAUZER MIN,BLACK,BROOKE,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AM PITT BULL MIX,SPOTTED,BLUTO GRIMM,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOSTON TERRIER,WHITE/BLACK,NAIA,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AM ESKIMO DOG,WHITE,MARY AKA HAIL MARY,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,BROWN,MASON,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ENG BULLDOG,WHITE/BROWN,QUINN,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,BOXER,FAWN,KANE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,TAN,ANNIE,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BERNESE MTN DOG,WHITE/BROWN,COOPER,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MALTI-POO,WHITE,BENTLEY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
